county_site_id,parameter_code,date_local,arithmetic_mean
049-0002,88101,2000-05-30,6.300000
049-0002,88101,2000-06-02,7.400000
049-0002,88101,2000-06-05,6.300000
049-0002,88101,2000-06-08,10.400000
049-0002,88101,2000-06-11,5.200000
049-0002,88101,2000-06-14,4.800000
049-0002,88101,2000-06-17,4.800000
049-0002,88101,2000-06-20,5.000000
049-0002,88101,2000-06-23,5.200000
049-0002,88101,2000-06-26,6.500000
049-0002,88101,2000-06-29,7.700000
049-0002,88101,2000-07-02,5.100000
049-0002,88101,2000-07-05,6.100000
049-0002,88101,2000-07-08,6.500000
049-0002,88101,2000-07-11,5.000000
049-0002,88101,2000-07-20,8.000000
049-0002,88101,2000-07-23,9.300000
049-0002,88101,2000-07-26,9.200000
049-0002,88101,2000-07-29,27.700000
049-0002,88101,2000-08-01,28.400000
049-0002,88101,2000-08-04,11.900000
049-0002,88101,2000-08-07,13.300000
049-0002,88101,2000-08-10,8.500000
049-0002,88101,2000-08-13,9.600000
049-0002,88101,2000-08-16,6.800000
049-0002,88101,2000-08-19,6.900000
049-0002,88101,2000-08-22,8.500000
049-0002,88101,2000-08-25,5.500000
049-0002,88101,2000-08-28,5.400000
049-0002,88101,2000-08-31,7.100000
049-0002,88101,2000-09-03,3.700000
049-0002,88101,2000-09-09,9.100000
049-0002,88101,2000-09-12,7.200000
049-0002,88101,2000-09-15,9.500000
049-0002,88101,2000-09-18,9.300000
049-0002,88101,2000-09-21,9.500000
049-0002,88101,2000-09-24,8.900000
049-0002,88101,2000-09-27,10.200000
049-0002,88101,2000-09-30,8.100000
049-0002,88101,2000-10-03,7.000000
049-0002,88101,2000-10-12,4.200000
049-0002,88101,2000-10-15,9.400000
049-0002,88101,2000-10-18,8.200000
049-0002,88101,2000-10-21,5.400000
049-0002,88101,2000-10-24,4.300000
049-0002,88101,2000-10-27,10.000000
049-0002,88101,2000-10-30,5.200000
049-0002,88101,2000-11-02,9.900000
049-0002,88101,2000-11-05,5.300000
049-0002,88101,2000-11-08,13.000000
049-0002,88101,2000-11-11,19.300000
049-0002,88101,2000-11-14,10.200000
049-0002,88101,2000-11-17,22.400000
049-0002,88101,2000-11-20,28.400000
049-0002,88101,2000-11-23,37.600000
049-0002,88101,2000-11-26,28.500000
049-0002,88101,2000-11-29,14.600000
049-0002,88101,2000-12-02,19.000000
049-0002,88101,2000-12-05,21.200000
049-0002,88101,2000-12-08,19.000000
049-0002,88101,2000-12-11,9.800000
049-0002,88101,2000-12-14,5.300000
049-0002,88101,2000-12-17,4.400000
049-0002,88101,2000-12-20,19.700000
049-0002,88101,2000-12-23,14.000000
049-0002,88101,2000-12-26,17.300000
049-0002,88101,2000-12-29,34.000000
049-0002,88101,2001-01-01,43.900000
049-0002,88101,2001-01-04,46.800000
049-0002,88101,2001-01-07,49.000000
049-0002,88101,2001-01-10,8.600000
049-0002,88101,2001-01-13,10.800000
049-0002,88101,2001-01-16,10.700000
049-0002,88101,2001-01-19,29.700000
049-0002,88101,2001-01-22,39.500000
049-0002,88101,2001-01-25,7.100000
049-0002,88101,2001-01-28,20.500000
049-0002,88101,2001-01-31,14.000000
049-0002,88101,2001-02-03,19.900000
049-0002,88101,2001-02-06,15.200000
049-0002,88101,2001-02-09,10.100000
049-0002,88101,2001-02-12,5.500000
049-0002,88101,2001-02-21,11.300000
049-0002,88101,2001-02-24,3.700000
049-0002,88101,2001-02-27,20.900000
049-0002,88101,2001-03-02,11.500000
049-0002,88101,2001-03-05,5.100000
049-0002,88101,2001-03-08,11.500000
049-0002,88101,2001-03-11,6.400000
049-0002,88101,2001-03-14,4.600000
049-0002,88101,2001-03-17,16.200000
049-0002,88101,2001-03-20,6.200000
049-0002,88101,2001-03-23,4.900000
049-0002,88101,2001-03-29,4.900000
049-0002,88101,2001-04-01,5.100000
049-0002,88101,2001-04-04,9.800000
049-0002,88101,2001-04-07,6.000000
049-0002,88101,2001-04-10,9.400000
049-0002,88101,2001-04-13,8.500000
049-0002,88101,2001-04-16,18.300000
049-0002,88101,2001-04-19,6.400000
049-0002,88101,2001-04-22,4.300000
049-0002,88101,2001-04-25,6.900000
049-0002,88101,2001-04-28,6.600000
049-0002,88101,2001-05-07,7.800000
049-0002,88101,2001-05-10,9.100000
049-0002,88101,2001-05-13,6.400000
049-0002,88101,2001-05-16,5.200000
049-0002,88101,2001-05-19,7.700000
049-0002,88101,2001-05-22,5.800000
049-0002,88101,2001-05-25,7.600000
049-0002,88101,2001-05-28,6.200000
049-0002,88101,2001-05-31,5.400000
049-0002,88101,2001-06-03,4.700000
049-0002,88101,2001-06-06,7.500000
049-0002,88101,2001-06-09,8.100000
049-0002,88101,2001-06-12,4.900000
049-0002,88101,2001-06-15,4.600000
049-0002,88101,2001-06-30,5.700000
049-0002,88101,2001-07-03,12.900000
049-0002,88101,2001-07-06,6.800000
049-0002,88101,2001-07-09,5.700000
049-0002,88101,2001-07-12,6.700000
049-0002,88101,2001-07-15,4.300000
049-0002,88101,2001-07-18,5.200000
049-0002,88101,2001-07-21,8.400000
049-0002,88101,2001-07-24,12.900000
049-0002,88101,2001-07-27,7.300000
049-0002,88101,2001-07-30,7.700000
049-0002,88101,2001-08-02,6.700000
049-0002,88101,2001-08-05,4.200000
049-0002,88101,2001-08-08,8.000000
049-0002,88101,2001-08-11,7.700000
049-0002,88101,2001-08-14,10.600000
049-0002,88101,2001-08-17,17.300000
049-0002,88101,2001-08-20,7.700000
049-0002,88101,2001-08-23,6.400000
049-0002,88101,2001-08-26,7.400000
049-0002,88101,2001-08-29,9.400000
049-0002,88101,2001-09-01,6.400000
049-0002,88101,2001-09-04,7.500000
049-0002,88101,2001-09-07,4.900000
049-0002,88101,2001-09-13,7.400000
049-0002,88101,2001-09-16,5.900000
049-0002,88101,2001-09-19,7.100000
049-0002,88101,2001-09-22,8.700000
049-0002,88101,2001-09-25,10.900000
049-0002,88101,2001-09-28,9.700000
049-0002,88101,2001-10-01,10.200000
049-0002,88101,2001-10-04,6.700000
049-0002,88101,2001-10-07,5.200000
049-0002,88101,2001-10-10,6.200000
049-0002,88101,2001-10-13,3.500000
049-0002,88101,2001-10-16,6.500000
049-0002,88101,2001-10-19,7.400000
049-0002,88101,2001-10-22,7.500000
049-0002,88101,2001-10-25,7.700000
049-0002,88101,2001-10-28,8.000000
049-0002,88101,2001-10-31,4.300000
049-0002,88101,2001-11-03,16.400000
049-0002,88101,2001-11-06,9.900000
049-0002,88101,2001-11-09,17.300000
049-0002,88101,2001-11-12,10.000000
049-0002,88101,2001-11-15,20.900000
049-0002,88101,2001-11-18,15.300000
049-0002,88101,2001-11-21,7.100000
049-0002,88101,2001-11-24,4.700000
049-0002,88101,2001-11-27,13.200000
049-0002,88101,2001-11-30,10.000000
049-0002,88101,2001-12-03,5.500000
049-0002,88101,2001-12-06,2.700000
049-0002,88101,2001-12-09,10.700000
049-0002,88101,2001-12-12,16.000000
049-0002,88101,2001-12-15,4.200000
049-0002,88101,2001-12-18,37.800000
049-0002,88101,2001-12-21,18.900000
049-0002,88101,2001-12-24,39.500000
049-0002,88101,2001-12-27,72.900000
049-0002,88101,2001-12-30,83.000000
049-0002,88101,2002-01-02,23.500000
049-0002,88101,2002-01-05,23.000000
049-0002,88101,2002-01-08,37.800000
049-0002,88101,2002-01-11,39.500000
049-0002,88101,2002-01-14,17.800000
049-0002,88101,2002-01-17,30.200000
049-0002,88101,2002-01-20,14.000000
049-0002,88101,2002-01-23,12.900000
049-0002,88101,2002-01-26,8.000000
049-0002,88101,2002-01-29,17.500000
049-0002,88101,2002-02-01,19.000000
049-0002,88101,2002-02-04,57.600000
049-0002,88101,2002-02-07,43.300000
049-0002,88101,2002-02-10,17.400000
049-0002,88101,2002-02-13,33.900000
049-0002,88101,2002-02-16,28.500000
049-0002,88101,2002-02-19,18.600000
049-0002,88101,2002-02-22,12.300000
049-0002,88101,2002-02-25,3.000000
049-0002,88101,2002-02-28,9.200000
049-0002,88101,2002-03-03,7.300000
049-0002,88101,2002-03-06,6.500000
049-0002,88101,2002-03-09,8.700000
049-0002,88101,2002-03-12,10.000000
049-0002,88101,2002-03-15,9.800000
049-0002,88101,2002-03-18,8.400000
049-0002,88101,2002-03-21,4.500000
049-0002,88101,2002-03-24,3.700000
049-0002,88101,2002-03-27,4.500000
049-0002,88101,2002-03-30,9.300000
049-0002,88101,2002-04-02,6.400000
049-0002,88101,2002-04-05,6.300000
049-0002,88101,2002-04-08,4.500000
049-0002,88101,2002-04-11,3.800000
049-0002,88101,2002-04-14,6.900000
049-0002,88101,2002-04-17,4.900000
049-0002,88101,2002-04-20,7.700000
049-0002,88101,2002-04-23,7.500000
049-0002,88101,2002-04-26,6.700000
049-0002,88101,2002-04-29,5.700000
049-0002,88101,2002-05-02,5.200000
049-0002,88101,2002-05-05,5.700000
049-0002,88101,2002-05-08,2.900000
049-0002,88101,2002-05-11,6.000000
049-0002,88101,2002-05-14,6.100000
049-0002,88101,2002-05-17,6.000000
049-0002,88101,2002-05-20,8.300000
049-0002,88101,2002-05-23,3.700000
049-0002,88101,2002-05-29,7.700000
049-0002,88101,2002-06-01,9.600000
049-0002,88101,2002-06-04,6.200000
049-0002,88101,2002-06-07,7.200000
049-0002,88101,2002-06-10,4.200000
049-0002,88101,2002-06-13,7.700000
049-0002,88101,2002-06-16,7.200000
049-0002,88101,2002-06-19,4.200000
049-0002,88101,2002-06-22,5.200000
049-0002,88101,2002-06-25,6.500000
049-0002,88101,2002-06-28,7.200000
049-0002,88101,2002-07-01,14.800000
049-0002,88101,2002-07-04,29.100000
049-0002,88101,2002-07-07,8.500000
049-0002,88101,2002-07-10,8.000000
049-0002,88101,2002-07-13,6.800000
049-0002,88101,2002-07-16,11.000000
049-0002,88101,2002-07-19,8.000000
049-0002,88101,2002-07-22,8.700000
049-0002,88101,2002-07-25,6.100000
049-0002,88101,2002-07-28,7.600000
049-0002,88101,2002-07-31,13.200000
049-0002,88101,2002-08-03,6.700000
049-0002,88101,2002-08-06,6.900000
049-0002,88101,2002-08-09,6.800000
049-0002,88101,2002-08-12,6.700000
049-0002,88101,2002-08-15,6.400000
049-0002,88101,2002-08-18,16.600000
049-0002,88101,2002-08-21,10.200000
049-0002,88101,2002-08-24,8.500000
049-0002,88101,2002-08-27,13.200000
049-0002,88101,2002-08-30,6.900000
049-0002,88101,2002-09-02,8.900000
049-0002,88101,2002-09-05,8.900000
049-0002,88101,2002-09-08,3.000000
049-0002,88101,2002-09-11,9.800000
049-0002,88101,2002-09-14,8.300000
049-0002,88101,2002-09-17,4.400000
049-0002,88101,2002-09-20,6.900000
049-0002,88101,2002-09-23,8.600000
049-0002,88101,2002-09-26,7.500000
049-0002,88101,2002-09-29,2.400000
049-0002,88101,2002-10-02,8.900000
049-0002,88101,2002-10-05,5.900000
049-0002,88101,2002-10-08,7.200000
049-0002,88101,2002-10-11,7.900000
049-0002,88101,2002-10-14,11.500000
049-0002,88101,2002-10-17,14.700000
049-0002,88101,2002-10-20,7.000000
049-0002,88101,2002-10-23,7.800000
049-0002,88101,2002-10-26,12.800000
049-0002,88101,2002-10-29,9.500000
049-0002,88101,2002-11-01,17.400000
049-0002,88101,2002-11-04,17.900000
049-0002,88101,2002-11-07,10.100000
049-0002,88101,2002-11-10,5.700000
049-0002,88101,2002-11-13,8.200000
049-0002,88101,2002-11-16,13.600000
049-0002,88101,2002-11-19,11.700000
049-0002,88101,2002-11-22,18.300000
049-0002,88101,2002-11-25,11.600000
049-0002,88101,2002-11-28,23.700000
049-0002,88101,2002-12-01,19.100000
049-0002,88101,2002-12-04,28.000000
049-0002,88101,2002-12-07,22.700000
049-0002,88101,2002-12-10,26.700000
049-0002,88101,2002-12-13,14.800000
049-0002,88101,2002-12-16,5.600000
049-0002,88101,2002-12-19,10.700000
049-0002,88101,2002-12-22,10.500000
049-0002,88101,2002-12-25,23.200000
049-0002,88101,2002-12-28,10.000000
049-0002,88101,2002-12-31,7.200000
049-0002,88101,2003-01-03,16.400000
049-0002,88101,2003-01-06,17.200000
049-0002,88101,2003-01-09,25.100000
049-0002,88101,2003-01-12,14.000000
049-0002,88101,2003-01-15,6.400000
049-0002,88101,2003-01-18,16.000000
049-0002,88101,2003-01-21,9.600000
049-0002,88101,2003-01-24,16.000000
049-0002,88101,2003-01-27,12.700000
049-0002,88101,2003-01-30,13.400000
049-0002,88101,2003-02-02,2.500000
049-0002,88101,2003-02-05,11.500000
049-0002,88101,2003-02-08,19.000000
049-0002,88101,2003-02-11,16.900000
049-0002,88101,2003-02-14,12.600000
049-0002,88101,2003-02-17,5.500000
049-0002,88101,2003-02-20,6.500000
049-0002,88101,2003-02-23,2.800000
049-0002,88101,2003-02-26,28.000000
049-0002,88101,2003-03-01,12.700000
049-0002,88101,2003-03-04,3.600000
049-0002,88101,2003-03-07,4.900000
049-0002,88101,2003-03-10,4.600000
049-0002,88101,2003-03-16,5.500000
049-0002,88101,2003-03-19,14.000000
049-0002,88101,2003-03-22,3.500000
049-0002,88101,2003-03-25,4.000000
049-0002,88101,2003-03-28,10.000000
049-0002,88101,2003-03-31,4.700000
049-0002,88101,2003-04-03,4.600000
049-0002,88101,2003-04-06,4.700000
049-0002,88101,2003-04-09,5.300000
049-0002,88101,2003-04-12,9.000000
049-0002,88101,2003-04-15,4.900000
049-0002,88101,2003-04-18,4.100000
049-0002,88101,2003-04-21,3.200000
049-0002,88101,2003-04-24,4.500000
049-0002,88101,2003-04-27,10.200000
049-0002,88101,2003-04-30,4.400000
049-0002,88101,2003-05-03,3.500000
049-0002,88101,2003-05-06,5.700000
049-0002,88101,2003-05-09,4.100000
049-0002,88101,2003-05-12,4.500000
049-0002,88101,2003-05-15,5.800000
049-0002,88101,2003-05-18,5.200000
049-0002,88101,2003-05-21,6.600000
049-0002,88101,2003-05-24,7.000000
049-0002,88101,2003-05-27,8.800000
049-0002,88101,2003-05-30,7.800000
049-0002,88101,2003-06-02,9.400000
049-0002,88101,2003-06-05,8.300000
049-0002,88101,2003-06-08,6.500000
049-0002,88101,2003-06-11,6.000000
049-0002,88101,2003-06-14,6.500000
049-0002,88101,2003-06-20,7.500000
049-0002,88101,2003-06-23,3.200000
049-0002,88101,2003-06-26,5.400000
049-0002,88101,2003-06-29,4.700000
049-0002,88101,2003-07-02,9.800000
049-0002,88101,2003-07-05,16.000000
049-0002,88101,2003-07-08,8.700000
049-0002,88101,2003-07-14,8.900000
049-0002,88101,2003-07-17,9.700000
049-0002,88101,2003-07-20,7.500000
049-0002,88101,2003-07-23,9.200000
049-0002,88101,2003-07-26,7.800000
049-0002,88101,2003-07-29,9.200000
049-0002,88101,2003-08-01,6.500000
049-0002,88101,2003-08-04,6.200000
049-0002,88101,2003-08-07,8.500000
049-0002,88101,2003-08-10,6.600000
049-0002,88101,2003-08-13,8.000000
049-0002,88101,2003-08-16,5.600000
049-0002,88101,2003-08-19,19.400000
049-0002,88101,2003-08-22,4.800000
049-0002,88101,2003-08-25,5.800000
049-0002,88101,2003-08-28,5.100000
049-0002,88101,2003-08-31,7.000000
049-0002,88101,2003-09-03,7.200000
049-0002,88101,2003-09-06,5.900000
049-0002,88101,2003-09-09,6.700000
049-0002,88101,2003-09-12,5.900000
049-0002,88101,2003-09-15,6.600000
049-0002,88101,2003-09-18,4.200000
049-0002,88101,2003-09-21,5.000000
049-0002,88101,2003-09-24,42.000000
049-0002,88101,2003-09-27,13.200000
049-0002,88101,2003-09-30,8.000000
049-0002,88101,2003-10-03,6.000000
049-0002,88101,2003-10-06,8.600000
049-0002,88101,2003-10-09,8.200000
049-0002,88101,2003-10-12,5.000000
049-0002,88101,2003-10-15,8.600000
049-0002,88101,2003-10-18,10.100000
049-0002,88101,2003-10-21,9.700000
049-0002,88101,2003-10-24,8.000000
049-0002,88101,2003-10-27,29.300000
049-0002,88101,2003-10-30,14.700000
049-0002,88101,2003-11-02,24.400000
049-0002,88101,2003-11-05,15.900000
049-0002,88101,2003-11-08,18.600000
049-0002,88101,2003-11-11,8.200000
049-0002,88101,2003-11-14,5.200000
049-0002,88101,2003-11-17,2.200000
049-0002,88101,2003-11-20,6.000000
049-0002,88101,2003-11-23,9.500000
049-0002,88101,2003-11-26,14.100000
049-0002,88101,2003-11-29,15.900000
049-0002,88101,2003-12-02,17.100000
049-0002,88101,2003-12-05,15.500000
049-0002,88101,2003-12-08,4.300000
049-0002,88101,2003-12-11,8.900000
049-0002,88101,2003-12-14,4.100000
049-0002,88101,2003-12-17,13.800000
049-0002,88101,2003-12-20,14.500000
049-0002,88101,2003-12-23,12.500000
049-0002,88101,2003-12-26,2.300000
049-0002,88101,2003-12-29,5.200000
049-0002,88101,2004-01-01,5.700000
049-0002,88101,2004-01-04,5.200000
049-0002,88101,2004-01-07,14.600000
049-0002,88101,2004-01-10,53.700000
049-0002,88101,2004-01-13,55.000000
049-0002,88101,2004-01-22,52.300000
049-0002,88101,2004-01-25,11.600000
049-0002,88101,2004-01-28,17.700000
049-0002,88101,2004-01-31,4.800000
049-0002,88101,2004-02-02,8.500000
049-0002,88101,2004-02-06,18.000000
049-0002,88101,2004-02-09,17.800000
049-0002,88101,2004-02-12,29.700000
049-0002,88101,2004-02-16,66.700000
049-0002,88101,2004-02-18,8.700000
049-0002,88101,2004-02-21,46.700000
049-0002,88101,2004-02-24,21.600000
049-0002,88101,2004-02-27,10.300000
049-0002,88101,2004-03-01,17.100000
049-0002,88101,2004-03-04,13.500000
049-0002,88101,2004-03-07,9.400000
049-0002,88101,2004-03-10,27.700000
049-0002,88101,2004-03-13,15.300000
049-0002,88101,2004-03-16,6.400000
049-0002,88101,2004-03-19,5.600000
049-0002,88101,2004-03-22,7.400000
049-0002,88101,2004-03-25,7.900000
049-0002,88101,2004-03-28,3.600000
049-0002,88101,2004-03-31,8.100000
049-0002,88101,2004-04-03,5.900000
049-0002,88101,2004-04-06,5.800000
049-0002,88101,2004-04-09,6.600000
049-0002,88101,2004-04-12,6.900000
049-0002,88101,2004-04-15,9.800000
049-0002,88101,2004-04-18,4.700000
049-0002,88101,2004-04-21,2.800000
049-0002,88101,2004-04-24,5.200000
049-0002,88101,2004-04-27,11.400000
049-0002,88101,2004-04-30,9.400000
049-0002,88101,2004-05-03,8.700000
049-0002,88101,2004-05-06,10.200000
049-0002,88101,2004-05-09,8.800000
049-0002,88101,2004-05-12,2.900000
049-0002,88101,2004-05-15,8.300000
049-0002,88101,2004-05-18,12.100000
049-0002,88101,2004-05-21,6.800000
049-0002,88101,2004-05-24,3.400000
049-0002,88101,2004-05-27,4.200000
049-0002,88101,2004-05-30,0.200000
049-0002,88101,2004-06-02,7.100000
049-0002,88101,2004-06-05,7.400000
049-0002,88101,2004-06-08,10.300000
049-0002,88101,2004-06-11,4.200000
049-0002,88101,2004-06-14,7.400000
049-0002,88101,2004-06-17,6.300000
049-0002,88101,2004-06-20,6.800000
049-0002,88101,2004-06-23,7.800000
049-0002,88101,2004-06-26,4.900000
049-0002,88101,2004-06-29,8.400000
049-0002,88101,2004-07-02,10.200000
049-0002,88101,2004-07-05,10.100000
049-0002,88101,2004-07-08,9.300000
049-0002,88101,2004-07-11,4.200000
049-0002,88101,2004-07-17,5.300000
049-0002,88101,2004-07-20,5.600000
049-0002,88101,2004-07-26,8.000000
049-0002,88101,2004-07-29,8.100000
049-0002,88101,2004-08-01,17.400000
049-0002,88101,2004-08-04,5.800000
049-0002,88101,2004-08-07,4.000000
049-0002,88101,2004-08-10,6.700000
049-0002,88101,2004-08-13,8.600000
049-0002,88101,2004-08-22,4.800000
049-0002,88101,2004-08-25,5.100000
049-0002,88101,2004-08-28,6.300000
049-0002,88101,2004-08-31,5.800000
049-0002,88101,2004-09-03,4.200000
049-0002,88101,2004-09-06,5.000000
049-0002,88101,2004-09-09,7.000000
049-0002,88101,2004-09-12,5.100000
049-0002,88101,2004-09-15,4.200000
049-0002,88101,2004-09-18,10.100000
049-0002,88101,2004-09-21,6.000000
049-0002,88101,2004-09-24,5.800000
049-0002,88101,2004-09-27,5.500000
049-0002,88101,2004-09-30,4.500000
049-0002,88101,2004-10-03,5.100000
049-0002,88101,2004-10-06,8.700000
049-0002,88101,2004-10-09,5.900000
049-0002,88101,2004-10-12,14.700000
049-0002,88101,2004-10-15,12.900000
049-0002,88101,2004-10-18,3.500000
049-0002,88101,2004-10-21,4.100000
049-0002,88101,2004-10-24,5.200000
049-0002,88101,2004-10-27,3.000000
049-0002,88101,2004-10-30,7.000000
049-0002,88101,2004-11-02,11.700000
049-0002,88101,2004-11-05,13.200000
049-0002,88101,2004-11-08,6.100000
049-0002,88101,2004-11-11,3.800000
049-0002,88101,2004-11-14,17.800000
049-0002,88101,2004-11-17,30.200000
049-0002,88101,2004-11-20,12.000000
049-0002,88101,2004-11-23,15.400000
049-0002,88101,2004-11-26,3.900000
049-0002,88101,2004-11-29,8.900000
049-0002,88101,2004-12-02,21.500000
049-0002,88101,2004-12-05,18.800000
049-0002,88101,2004-12-08,2.900000
049-0002,88101,2004-12-11,9.300000
049-0002,88101,2004-12-14,12.000000
